nome,camada,data,data_original,hora_marcador,status_data,uf,endereco_ou_localizacao,latitude,longitude,link,site_leiloeiro,fonte_data_hora,link_edital,resumo_edital,descricao
[PÁTIO DO LEILOEIRO] COPART - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Estr. dos Romeiros, 3000, Pirapora do Bom Jesus - SP, 06550-000, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Av. Olavo Fontoura, 1209 - Parque Anhembi, São Paulo - SP, 02001-965, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - RS,[PÁTIO DO LEILOEIRO],,,,sem_data,RS,"BR-386, 442 - São Luís, Canoas - RS, 92330, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Estr. Doná Maria José Ferraz Prado, 1700 - Chácaras Bartira, Embu das Artes - SP, 06845-420, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - GO,[PÁTIO DO LEILOEIRO],,,,sem_data,GO,"BR-153, km17 - St. Central, Aparecida de Goiânia - GO, 74980-180, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Rua Henry Ford, 965, Osasco, Sp",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PE,[PÁTIO DO LEILOEIRO],,,,sem_data,PE,"R. Dr. George Wiliam Butler, 432 - Curado, Recife - PE, 50950-000, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PE,[PÁTIO DO LEILOEIRO],,,,sem_data,PE,"Rodovia Luiz Gonzaga, 153, Vitoria De Santo Antao, Pe",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  MS,[PÁTIO DO LEILOEIRO],,,,sem_data,MS,"R. Rio Claro, 1809 - Chácara dos Poderes, Campo Grande - MS, 79037-090, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  MT,[PÁTIO DO LEILOEIRO],,,,sem_data,MT,"Avenida Ayrton Senna Da Silva,Coxipó Da Ponte, Mt",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  CE,[PÁTIO DO LEILOEIRO],,,,sem_data,CE,"R. Ademar Paula, 1000 - Esplanada do Castelão, Fortaleza - CE, 60867-640, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Av. Domingos de Souza Marques, 164 - Parque Sao Domingos, São Paulo - SP, 05113-020, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"R. Dianópolis, 550 - Vila Prudente, São Paulo - SP, 03125-100, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Rod. Anhanguera, Km 306 - Recreio Anhanguera, Ribeirão Preto - SP, 14097-140, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  BA,[PÁTIO DO LEILOEIRO],,,,sem_data,BA,"Rua Fazenda São João - Rodovia Ba 522, Km 01, S 0, Candeias, Ba 43841000",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  CE,[PÁTIO DO LEILOEIRO],,,,sem_data,CE,"R. Antônio Alexandrino dos Réis, 347 - Passaré, Fortaleza - CE, 60743-732, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  GO,[PÁTIO DO LEILOEIRO],,,,sem_data,GO,"Avenida Guaranís, Av. Guaranís - Aparecida de Goiânia, GO, 74993-120, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  AM,[PÁTIO DO LEILOEIRO],,,,sem_data,AM,"R. Ramiro Santos, 4 - Tarumã, Manaus - AM, 69022-107, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COPART - PARCEIRA OU AFILIADOS -  PE,[PÁTIO DO LEILOEIRO],,,,sem_data,PE,"BR-408, 175 - Curado IV, Jaboatão dos Guararapes - PE, 54270-160, Brasil",,,https://www.copart.com.br/,https://www.copart.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] MGL -,[PÁTIO DO LEILOEIRO],,,,sem_data,MG,"R. Idalina Dornas, 37 - Universitário Itaúna, Itaúna - MG, 35681-156, Brasil",,,https://www.mgl.com.br/online/1/4/,https://www.mgl.com.br/online/1/4/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PESTANA LEILÕES - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Estrada Keida Harada, 390 - Ipelândia - Suzano SP",,,https://www.pestanaleiloes.com.br/,https://www.pestanaleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PESTANA LEILÕES - SC,[PÁTIO DO LEILOEIRO],,,,sem_data,SC,"Rua Angelo José da Silva, 311 - Pernambuco - Tijucas SC",,,https://www.pestanaleiloes.com.br/,https://www.pestanaleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PESTANA LEILÕES - RS,[PÁTIO DO LEILOEIRO],,,,sem_data,RS,"BR-386, Nova Santa Rita - RS, Brasil",,,https://www.pestanaleiloes.com.br/,https://www.pestanaleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] COLISEUM LEILOES - PE,[PÁTIO DO LEILOEIRO],,,,sem_data,PE,"Rod. Luiz Gonzaga BR 232, nº 153 - Km 41 Vitória de St. Antão/PE",,,http://www.coliseumleiloes.com.br/site/index.php,http://www.coliseumleiloes.com.br/site/index.php,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] FREITAS LEILOES - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Av. dos Estados, 6980 - Parque Central, Santo André - SP, 09210-580",,,https://www.freitasleiloeiro.com.br/,https://www.freitasleiloeiro.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] FREITAS LEILOES - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Av. dos Estados, 584 - Utinga, Santo André - SP, 09210-580",,,https://www.freitasleiloeiro.com.br/,https://www.freitasleiloeiro.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - BA,[PÁTIO DO LEILOEIRO],,,,sem_data,BA,"Candeias BA, Distrito Industrial, Candeias - BA, 43820-270, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - GO,[PÁTIO DO LEILOEIRO],,,,sem_data,GO,Garavelo Sul - Hidrolândia/GO,,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - MG,[PÁTIO DO LEILOEIRO],,,,sem_data,MG,Perpétuo Socorro - Belo Oriente/MG,,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - MS,[PÁTIO DO LEILOEIRO],,,,sem_data,MS,"Ribas do Rio Pardo, MS, 79180-000, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - PA,[PÁTIO DO LEILOEIRO],,,,sem_data,PA,"Paricatuba, Benfica, Benevides - PA, 68795-000, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - PA,[PÁTIO DO LEILOEIRO],,,,sem_data,PA,"Parque dos Carajás, R. Caetê, Parauapebas - PA, 68515-000, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - PR,[PÁTIO DO LEILOEIRO],,,,sem_data,PR,"Fazenda Velha, Araucária - PR, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - PR,[PÁTIO DO LEILOEIRO],,,,sem_data,PR,Jardim Rosicler - Londrina/PR,,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - PR,[PÁTIO DO LEILOEIRO],,,,sem_data,PR,"Telêmaco Borba, PR, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - RJ,[PÁTIO DO LEILOEIRO],,,,sem_data,RJ,"Vila Actura, Duque de Caxias - RJ, 25265-008, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - RJ,[PÁTIO DO LEILOEIRO],,,,sem_data,RJ,"Botafogo, Rio de Janeiro - RJ, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - RS,[PÁTIO DO LEILOEIRO],,,,sem_data,RS,"Neópolis, Gravataí - RS, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"R. Joaquim Lacerda Coelho, 647 - Jardim Capivari, Campinas - SP, 13050-800, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Jardim Elisa, Embu das Artes - SP, 06810-450, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Cuiabá, Itaquaquecetuba - SP, 08591, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Vila Invernada, São Paulo - SP, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] KWARA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Jardim Triangulo, Taboão da Serra - SP, Brasil",,,https://www.kwara.com.br/,https://www.kwara.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] LEILÕES PB -,[PÁTIO DO LEILOEIRO],,,,sem_data,PB,"7.140816, -34.920914 - Manguinhos, Bayeux - PB, 58111-001",,,https://www.leiloespb.com.br/,https://www.leiloespb.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PARQUE DOS LEILÕES - DF,[PÁTIO DO LEILOEIRO],,,,sem_data,DF,"Guará II - Guará, Brasília - DF, Brasil",,,https://www.parquedosleiloes.com.br/,https://www.parquedosleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PALACIO DOS LEILÕES - MG,[PÁTIO DO LEILOEIRO],,,,sem_data,MG,"BR-262, 375 - Boa Vista da Serra, Juatuba - MG, 35675-000, Brasil",,,https://www.palaciodosleiloes.com.br/,https://www.palaciodosleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PALACIO DOS LEILÕES - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"SP-330, São Simão - SP, Brasil",,,https://www.palaciodosleiloes.com.br/,https://www.palaciodosleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] PALACIO DOS LEILÕES - BA,[PÁTIO DO LEILOEIRO],,,,sem_data,BA,"Via periférica Waldyr Beira, n° 4709, Vila CIA Sul, Simões Filho - BA, 43700-000",,,https://www.palaciodosleiloes.com.br/,https://www.palaciodosleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] ROGERIO MENEZES,[PÁTIO DO LEILOEIRO],,,,sem_data,RJ,"Av. Brasil, 51.467 - Campo Grande - Rio de Janeiro - RJ",,,https://www.rogeriomenezes.com.br/,https://www.rogeriomenezes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] SATO LEILÕES,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Tv. Cmte. Salgado, 75 - b - Fundação, São Caetano do Sul - SP, 09520-330, Brasil",,,https://www.satoleiloes.com.br/,https://www.satoleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] SUMARE LEILÕES - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Estr. Mun. Teodor Condiev, 970 - Jardim Res. Veccon, Sumaré - SP, 13171-105, Brasil",,,https://www.sumareleiloes.com.br/,https://www.sumareleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] VARDANA LEILÕES - PR,[PÁTIO DO LEILOEIRO],,,,sem_data,PR,"Rua Cyro Correia Pereira, 1223 - Cidade Industrial de Curitiba, Curitiba - PR, 81460-050, Brasil",,,https://www.vardanaleiloes.com.br/vardana/index,https://www.vardanaleiloes.com.br/vardana/index,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] E-CONFIANÇA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"SP Mais Segurança e Serviços, Av. Pres. Juscelino Kubitschek, 1455 - 4° andar - Itaim Bibi, São Paulo - SP, 04543-011, Brasil",,,https://www.confiancaleiloes.leilao.br/,https://www.confiancaleiloes.leilao.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] E-CONFIANÇA - SP,[PÁTIO DO LEILOEIRO],,,,sem_data,SP,"Av. Braz Olaia Acosta, 727 - 5 andar - Jardim California, Ribeirão Preto - SP, 14026-040, Brasil",,,https://www.confiancaleiloes.leilao.br/,https://www.confiancaleiloes.leilao.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] E-CONFIANÇA - MG,[PÁTIO DO LEILOEIRO],,,,sem_data,MG,"R. Ribamar, 379 - São João, Betim - MG, 32655-554, Brasil",,,https://www.confiancaleiloes.leilao.br/,https://www.confiancaleiloes.leilao.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] E-CONFIANÇA - PR,[PÁTIO DO LEILOEIRO],,,,sem_data,PR,"10 - R. Comendador Araújo, 499 - Centro, Curitiba - PR, 80420-000, Brasil",,,https://www.confiancaleiloes.leilao.br/,https://www.confiancaleiloes.leilao.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] ROCHA LEILÕES - BA,[PÁTIO DO LEILOEIRO],,,,sem_data,BA,"Pátio Rocha Leilões, BR-324, Km 527, 13225 - Humildes, Feira de Santana - BA, 44135-000, Brasil",,,https://www.patiorochaleiloes.com.br/,https://www.patiorochaleiloes.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] GOLDEN LANCE - MG,[PÁTIO DO LEILOEIRO],,,,sem_data,MG,"R. Dr. Antônio de Carvalho Lage, 170 - Cidade Industrial, Contagem - MG, 32210-070",,,https://www.goldenlance.com.br/,https://www.goldenlance.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[PÁTIO DO LEILOEIRO] AJ LEILÕES -,[PÁTIO DO LEILOEIRO],,,,sem_data,MT,"Av. Aycar Saddi, 555 - Jardim Pres., Cuiabá - MT, 78090-025, Brasil",,,https://ajleiloes.bomvalor.com.br/,https://ajleiloes.bomvalor.com.br/,mapa,,,• Pátio de leiloeiro (leilões diários/semanais) • Entre no site e veja se há leilão ativo nesse pátio.
[EMPRESA] - UNIMED - Veículos - Maceió / AL,31-07-26,2026-08-31,31/08/2026,09:00,futuro_ou_hoje,AL,"Avenida Fernandes Lima, 1560 - Pitanguinha - 57052050 - Maceió - AL - Brasil",,,https://www.leiloesfreire.com.br/leilao/1139,,mapa,,,https://www.leiloesfreire.com.br/leilao/1139
[PRODUTOS] - Produtos - Contagem / MG,31-07-26,2026-08-01,01/08/2026,08:00,passado,MG,"Rua Doutor Antônio de Carvalho Lage, 170 - Cidade Industrial - 32210-070 - Contagem - MG - Brasil",,,https://www.goldenlance.com.br/eventos/leilao/179/leilao-online-e-automatizado-de-produtos-de-marketplace,,mapa,,,https://www.goldenlance.com.br/eventos/leilao/179/leilao-online-e-automatizado-de-produtos-de-marketplace
[PRODUTOS] - LEILÃO 2 - Produtos - Sorocaba / SP,31-07-26,2026-08-01,01/08/2026,08:00,passado,SP,"Rua Paulo Ruan Faria, 111 - Parque Empresarial das Mangueiras - 18086-420 - Sorocaba - SP - Brasil",,,https://www.lance360.com.br/leilao/697,,mapa,,,https://www.lance360.com.br/leilao/697
[PRODUTOS] - Sorocaba / SP,31-07-26,2026-08-01,01/08/2026,08:00,passado,SP,"Rua Paulo Ruan Faria, 111 - Parque Empresarial das Mangueiras - 18086-420 - Sorocaba - SP - Brasil",,,https://www.lance360.com.br/leilao/696,,mapa,,,https://www.lance360.com.br/leilao/696
